HR_TD_Mean,HR_TD_Median,HR_TD_std,HR_TD_Min,HR_TD_Max,HR_TD_AUC,HR_TD_Kurtosis,HR_TD_Skew,HR_TD_Slope_min,HR_TD_Slope_max,HR_TD_Slope_mean,HR_TD_Slope,TEMP_TD_Mean,TEMP_TD_Median,TEMP_TD_std,TEMP_TD_Min,TEMP_TD_Max,TEMP_TD_AUC,TEMP_TD_Kurtosis,TEMP_TD_Skew,TEMP_TD_Slope_min,TEMP_TD_Slope_max,TEMP_TD_Slope_mean,TEMP_TD_Slope,EDA_TD_P_Mean,EDA_TD_P_Median,EDA_TD_P_std,EDA_TD_P_Min,EDA_TD_P_Max,EDA_TD_P_AUC,EDA_TD_P_Kurtosis,EDA_TD_P_Skew,EDA_TD_P_Slope_min,EDA_TD_P_Slope_max,EDA_TD_P_Slope_mean,EDA_TD_P_Slope,EDA_TD_T_Mean,EDA_TD_T_Median,EDA_TD_T_std,EDA_TD_T_Min,EDA_TD_T_Max,EDA_TD_T_AUC,EDA_TD_T_Kurtosis,EDA_TD_T_Skew,EDA_TD_T_Slope_min,EDA_TD_T_Slope_max,EDA_TD_T_Slope_mean,EDA_TD_T_Slope,EDA_TD_P_Peaks,EDA_TD_P_RT,EDA_TD_P_ReT,Round,Phase,Individual,Puzzler,original_ID,raw_data_path,Team_ID,Frustrated,Cohort,upset,hostile,alert,ashamed,inspired,nervous,attentive,afraid,active,determined,cluster
-0.4913451023781441,71.53,-0.0838693100352527,67.37,87.83,23448.86,0.3599412114804874,1.255300706639827,-0.3949999999999996,0.4299999999999997,-0.0075651041666667,-0.0050793650793651,-0.6384200983250569,30.23,0.087238733675979,29.93,30.35,38356.16,0.5985453724495216,-1.0480877238327762,-0.0013592233009708,0.0009615384615384,0.0001921379591282,0.0001906274821286,-0.1479324923950318,6.150219003879188e-05,-0.073608798144436,-0.0014612886127801,0.0252256859296261,1.9564017416480783,14.026379626661132,3.724783524094609,-0.0006102322674283,0.0008643906874072,0.685591570607772,2.257015782857729e-06,0.1275466641672142,0.1248414854968184,0.0053653255769555,0.119969272337887,0.1393789874472525,161.98103028923666,-1.0513405192997836,0.6188470064265018,-0.0001639140101495,0.0002781282639819,5.582125112803532e-06,5.977417057348133e-06,0.8678948594518339,1.7941176470588236,2.1785714285714284,round_1,phase2,1,1,19.0,dataset/D1_4/ID_1/round_1/phase2,D1_4_Team10,3.0,D1_4,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1
0.9171713217565062,77.35,1.6505642444810142,69.67,108.35,24707.120000000003,-0.1473891597100665,1.0711879554487092,-1.0324999999999989,0.8300000000000018,0.0318306010928965,0.0271,-1.5962322440320929,29.63,0.0798909501434355,29.49,29.81,35999.75,-1.1223217563980594,0.1458101826240241,-0.0005504587155963,0.0005555555555555,3.3978933061175896e-07,-8.312551953449827e-05,-0.3221770535644963,6.613993500737061e-06,-0.3341254767003072,-0.0011596169148154,0.0090119505301195,0.3707293981389802,37.49385957660923,5.486699452604105,-0.0003855085496943,0.0003166444664261,0.1648479462351347,3.081427214486185e-07,0.1196994684317624,0.1205478348988757,0.0058711795779701,0.1029313189831549,0.1307941268230727,145.30977235333916,0.8964113128401214,-0.986482039558349,-0.000215549861326,0.0003705777480872,-9.230609942554656e-06,-8.53808628715118e-06,-1.2684617176603723,1.8333333333333333,4.333333333333333,round_1,phase1,1,1,19.0,dataset/D1_4/ID_1/round_1/phase1,D1_4_Team10,2.0,D1_4,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1
0.1651981828484349,72.3,-0.633281584703164,69.77,77.37,21460.115,0.430431753623083,0.9474377341625996,-0.3000000000000007,0.379999999999999,0.0064322033898305,0.0082252559726962,-0.7487079952917298,32.63,0.0598985962203696,32.43,32.71,38607.380000000005,0.462240060556895,-1.0462257807598605,-0.000754716981132,0.000188679245283,-0.0001692823135249,-0.0002216538789428,-0.0061651293790948,0.0615062741224718,0.0471107646957002,-0.0127917537298284,0.8498318442571339,138.06456263758778,7.447265194085505,2.4948006658252257,-0.0180491141322175,0.018442315537466,1.1769569719416348,0.0007045386911869,1.7123828051301733,1.746337317287241,0.145247720928234,1.3544235199965031,2.0139801191823645,2027.3589893090264,-0.1857077398864373,-0.6579158453514459,-0.0103160840225792,0.0086254657364552,5.56662606620492e-05,6.118253717989005e-05,0.2841565847336613,1.7983870967741935,1.6477272727272727,round_3,phase3,2,0,20.0,dataset/D1_4/ID_3/round_3/phase3,D1_4_Team10,0.0,D1_4,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,3.0,4.0,1
0.8257787315539362,76.67,-0.1834700513145979,66.15,89.37,24206.635,-1.0132716295166737,0.0314719258612995,-1.0124999999999993,0.4299999999999997,-0.0265740740740743,-0.0278064516129031,-0.618894393280255,32.68,0.0805926536809535,32.59,32.87,40882.01,-1.312001859142978,0.3579353120134912,-0.000625,0.0001785714285714,-0.0001607142857142,-0.0001452784503631,0.1451408148587218,0.0350779046004952,0.349525685171339,0.0,0.8131349505877066,170.8650162751157,2.187992367374483,1.7378756058600522,-0.0150236307811981,0.0186368093709627,0.9036521474615716,0.0005643414775636,1.295905280379949,1.345325254466492,0.1647822459694044,0.6225314649744973,1.5068110816331222,1620.2533589040415,2.9149312150029267,-1.4320831192464352,-0.0174391307528264,0.0109798153389282,-0.0004643653921526,-0.0004430229644007,-0.5424807526733534,1.9318181818181817,2.0535714285714284,round_3,phase2,2,0,20.0,dataset/D1_4/ID_3/round_3/phase2,D1_4_Team10,0.0,D1_4,1.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,5.0,1
-1.300002257848566,60.775,-0.344729496865217,56.95,78.23,16060.675,1.441657711901046,1.456150255788461,-0.682500000000001,0.2125000000000003,-0.0697596153846154,-0.0675486381322957,-0.3163780244817637,32.95,0.0344019376291975,32.84,32.99,34251.634999999995,-0.590232205035869,-0.6086976912115268,-0.0001941747572815,0.0,-6.451746743009121e-05,-9.718172983479244e-05,-0.7876102198050283,0.0027798730707261,-0.8036258321252513,0.0,0.2385775099547454,13.696953545866853,21.894712488938445,4.277108710520661,-0.0064817846077819,0.0083118172024464,-0.5729300292162592,1.8639021569293764e-05,1.5685276611031396,1.5348149228169663,0.2908457564987488,1.1354158920019584,2.098760388966406,1631.220207067884,-1.3074519698737166,0.213271679493961,-0.0030780381062945,0.0016122682410466,-0.0009273053872009,-0.0009221643962752,-1.369118090080368,1.8666666666666667,3.142857142857143,round_3,phase1,2,0,20.0,dataset/D1_4/ID_3/round_3/phase1,D1_4_Team10,0.0,D1_4,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1
-0.923233510890047,62.2,-0.2560534761251064,58.27,78.03,19625.335000000003,-0.2151563879139582,1.049224035716661,-0.240000000000002,0.1899999999999995,-0.0398907103825135,-0.0401661129568106,0.1891583130078254,33.33,0.065832461088815,33.18,33.43,40512.61,-1.13712834490542,-0.1065198186069511,-0.000462962962963,0.000183486238532,-0.0001932551817873,-0.0001493775933609,-0.6773416016663946,0.0093203703332901,-0.6400108937108722,0.0,0.3780900088805299,33.81701055941008,16.555428684672137,3.7770648622551057,-0.0120856103360733,0.0170021116187559,-1.2698725770030086,-0.0001917933285978,3.046586157027873,2.940217429198576,0.743519782341168,1.9883808541454209,4.239067529446923,3704.675951136972,-1.4035301470535029,0.1871825624810632,-0.0040200849317995,0.0049238381940364,-0.0016948057769353,-0.0017113246581396,-0.749140087025107,1.9125,3.0875,round_2,phase3,2,0,20.0,dataset/D1_4/ID_3/round_2/phase3,D1_4_Team10,0.0,D1_4,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1
0.373035498748303,73.95,-0.5896425385856431,67.95,78.22,23620.575,-0.2105949601032533,-0.0485326101149489,-0.2874999999999978,0.379999999999999,0.031510416666667,0.0317088607594936,0.5665617653262904,33.63,0.1200904268120954,33.37,33.77,42875.53,-1.133783644994539,-0.3929081919747556,-0.000576923076923,0.0,-0.0003146853146853,-0.0003003952569169,1.493092245796546,0.1818014339837615,1.8411744238853869,0.0,2.3081502005885834,403.03255117929166,7.596331446339489,2.5865351903522624,-0.0604081783664666,0.0513924208267777,1.060726768953146,3.29465070414144e-05,4.814247676026738,4.864168223630691,0.3508684310051314,3.2914355464379565,5.648074763915599,6142.846120058038,4.405878708817615,-1.2770234743038669,-0.0553190230357162,0.0614255559302142,-0.0003200929347171,-0.0002771688303626,0.2841565847336613,1.95,1.7777777777777777,round_2,phase2,2,0,20.0,dataset/D1_4/ID_3/round_2/phase2,D1_4_Team10,1.0,D1_4,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,4.0,0
1.3448534284598666,65.78,1.7941584841989908,59.88,140.38,24730.515,-0.4186701125888885,1.0688814723454312,-1.7375000000000007,1.8825000000000005,-0.2031557377049178,-0.2065894039735099,0.9203675023775368,33.87,0.0279565787959051,33.81,33.95,41184.52,-1.0038960630580518,0.0699488019785621,-0.0002752293577981,9.259259259263995e-05,-0.0001008324838599,-6.639004149377451e-05,0.8556003061227978,0.1586492073954561,0.4559423819042212,0.0,1.1032391871330107,281.2171382751662,3.094007399945657,1.740010167141736,-0.0199593816241441,0.0340763128247912,1.0136086241966005,6.288624860597219e-05,3.448537362185544,3.2434391756321843,0.7318521580830678,2.1718428277214485,4.547907726707898,4193.298765008179,-1.1612228385714036,0.1014525702258527,-0.0172754188987532,0.0239946728825187,0.0011066303629233,0.0012061132891524,1.7307719251959368,1.693181818181818,1.4932432432432432,round_2,phase1,2,0,20.0,dataset/D1_4/ID_3/round_2/phase1,D1_4_Team10,0.0,D1_4,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,0
-1.1264672362983952,63.15,-0.6377017928078347,60.47,71.33,19493.91,3.683466675662566,1.1503371938006886,-0.4899999999999984,0.1300000000000007,-0.0220833333333333,-0.0198692810457516,-1.3224799545544623,32.18,0.0272661053202392,32.11,32.23,39831.34,-0.7758307763481969,0.2971139238005268,-0.0001818181818181,0.0002702702702702,-9.172809172813757e-06,-6.519967400162861e-05,-0.6585888721715528,0.0044548003709298,-0.4447465459353208,0.0,0.5457563964233789,37.51325140521395,20.485308790651075,4.420646460911427,-0.0101954307593139,0.0157924823364326,-0.619371508207456,-2.2412290403794665e-05,2.015730958595672,1.9648806150462408,0.5642273858310618,1.1170499164884835,3.350917445657809,2495.2566740189645,-1.060320792106786,0.3102229521906041,-0.0139158521905961,0.0070977381727461,-0.0018118406084402,-0.0017663735415332,-1.4724477572562449,2.5,2.4,round_4,phase3,2,0,20.0,dataset/D1_4/ID_3/round_4/phase3,D1_4_Team10,0.0,D1_4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
-0.0270593223258963,70.22999999999999,-0.1761964799416143,61.32,81.13,22332.45,-1.4431300941292138,0.0813181369868234,-0.3500000000000014,0.4824999999999981,0.0414021164021159,0.0409003215434083,-1.224519961624012,32.27,0.0669598425017572,32.09,32.34,40567.935,-0.8880770695216573,-0.6869881091060844,-0.0005309734513274,0.0004464285714285,-0.0001588969658659,-0.0001202886928628,2.186351035675393,0.2418765083559542,1.980151315200598,0.0,1.8714411651121887,512.861834056157,0.5394836053493433,1.1415734803219182,-0.037341567517578,0.0519858686728305,1.244112119621244,0.000396711081302,2.327909121436148,2.181969650103621,0.5434157874961253,1.183920202324326,3.2825076376420426,2928.584810458354,-1.105440402067578,0.0936144904056679,-0.0434413045464756,0.0322501149844357,0.0005571694367961,0.0004805251036062,0.6974752534371685,2.0073529411764706,1.0434782608695652,round_4,phase2,2,0,20.0,dataset/D1_4/ID_3/round_4/phase2,D1_4_Team10,7.0,D1_4,1.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,5.0,5.0,0
-0.6082138972165274,67.58500000000001,-0.5952623188786117,62.27,70.1,20328.535,-0.1813115724924872,-0.8339657851427046,-0.2575000000000003,0.2349999999999994,0.0069808743169398,0.0057475083056478,-1.0570598317223556,32.37,0.022464510559673,32.33,32.43,39399.82,-0.388653128166549,-0.4340516028509633,-0.0003703703703703,0.0004587155963302,-6.455997281686683e-05,-8.291873963519997e-06,-0.7296565697826252,0.0115939475954208,-0.8374721754668636,-9.74889806821804e-05,0.1418311472939041,25.38070193812642,3.2388645122777096,1.7929349297365804,-0.003442550090785,0.0049406364594941,-0.8112751433043955,6.825892142848775e-05,1.8387656925672256,1.8239345355400025,0.2882682936034558,1.462150258295953,2.400656193740005,2237.623883477469,-1.280698211362033,0.3294518827994656,-0.0026865251126102,0.0029103148421437,-0.0006615846536,-0.0006592174042049,0.2841565847336613,1.9596774193548387,1.9107142857142856,round_4,phase1,2,0,20.0,dataset/D1_4/ID_3/round_4/phase1,D1_4_Team10,0.0,D1_4,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,1
1.9630196801644968,69.42,2.3925497398413755,63.42,157.97,26268.045,0.1625988072177961,1.3829407668942464,-1.9674999999999976,1.4400000000000035,-0.2298934426229505,-0.2294407894736842,1.3066002141994564,34.16,0.0984846732080557,33.97,34.34,41949.41,-1.1869506960035603,-0.0522040677575802,-0.0005454545454545,0.0003636363636363,-0.0002821517931609,-0.0002300739523418,-0.5290882182964022,0.0222686435153263,-0.565079040098226,0.0,0.351027604374684,58.21468769941384,5.149897667537953,2.229619960463827,-0.0074684943487276,0.0115703367539825,-0.8002376179744171,0.0001495035000422,1.6580667089926036,1.7290148220115114,0.2353379724605433,1.2156281549568533,2.0395170633499387,2036.0375894699173,-1.053283694142018,-0.4529820600154416,-0.0047927193499807,0.0066261350971884,-9.264228021263404e-06,1.8166433411739307e-05,0.2841565847336613,1.935483870967742,2.1785714285714284,round_1,phase3,2,0,20.0,dataset/D1_4/ID_3/round_1/phase3,D1_4_Team10,0.0,D1_4,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,5.0,1
-0.1541221880111485,68.58,-0.3613866023355265,66.33,82.47,22393.655,0.9353068795130896,1.4946813217765682,-0.5124999999999993,0.6574999999999989,0.0138671875,0.0121835443037974,1.2579247970288845,34.11,0.0487423889057117,34.03,34.23,43439.78,-0.950031545962839,0.3226413365787385,-0.0003846153846153,0.0007766990291261,8.792178695091436e-05,3.169572107764821e-05,-0.4485025951312352,0.0281466606116237,-0.4398902655876729,0.0,0.4138870260453038,73.9704004547559,6.293551919066978,2.485171013664129,-0.0091148811830474,0.0219485216008826,-0.1169875933256168,0.0002855388445172,0.8351195748128483,0.7675379553298889,0.3473916351708145,0.4149864745750885,1.6611396941134329,1062.936048454553,-0.522113780856519,0.7699844040472592,-0.0050721171305864,0.0093635535918788,0.0008799021581747,0.0008767302248982,1.3174532564924295,1.853658536585366,1.75,round_1,phase2,2,0,20.0,dataset/D1_4/ID_3/round_1/phase2,D1_4_Team10,0.0,D1_4,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,1
